ListingID,SellerCity,SellerState,SellerZip,SellerListSrc,SellerRating,VehBodystyle,VehCertified,VehColorExt,VehColorInt,VehDriveTrain,VehEngine,VehFuel,VehHistory,VehListdays,VehMake,VehMileage,VehModel,VehPriceLabel,VehType,VehTransmission,VehYear,Vehicle_Trim,Dealer_Listing_Price
122147,Battle Creek,MI,49037,Inventory Command Center,4.7,SUV,FALSE,Granite Crystal Metallic Clearcoat,Black Leather,4WD,3.6L V6,Gasoline,"1 Owner, Title Issue(s) Reported",80.77016204,Jeep,25584,Grand Cherokee,Good Deal,Used,8-Speed Automatic (845RE),2017,Limited,27995
122177,Lebanon,PA,17042,Digital Motorworks (DMi),5,SUV,FALSE,Bright White Clearcoat,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",12.47306713,Jeep,26144,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2016,Limited,30975
122714,Mooresville,NC,28117,Digital Motorworks (DMi),3.9,SUV,TRUE,Silver,,FWD,3.6L V6 24V GDI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",290.4383796,Cadillac,16647,XT5,Good Deal,Used,8-Speed Automatic,2018,Premium Luxury,39000
122843,Plymouth,MI,48170,Digital Motorworks (DMi),4.5,SUV,FALSE,Maximum Steel Metallic,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",112.4778472,Jeep,31243,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2016,Limited,27000
126340,Lawrenceville,GA,30046,Jeep Certified Program,4.8,SUV,TRUE,Silver,,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",18.32291667,Jeep,22625,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2018,Trailhawk,35000
129295,Miami,FL,33156,Digital Motorworks (DMi),4.2,SUV,FALSE,Silver Black,Cirrus,FWD,3.6L V6 24V GDI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",5.682858796,Cadillac,31719,XT5,Good Deal,Used,8-Speed Automatic,2018,Premium Luxury,34995
130922,Highland,IN,46322,Jeep Certified Program,4.7,SUV,TRUE,Bright White Clearcoat,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",12.94819444,Jeep,33338,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2015,Limited,25500
131376,Roanoke,VA,24016,HomeNet Automotive,3.8,SUV,FALSE,Granite Crystal Metallic Clearcoat,Black,4WD,Regular Unleaded V-6 3.6 L/220,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",35.62171296,Jeep,37151,Grand Cherokee,Good Deal,Used,8-Speed Automatic w/OD,2015,Overland,28130
132198,Dallas,TX,75209,Digital Motorworks (DMi),4.8,SUV,TRUE,Dark Adriatic Blue Metallic,Cirrus,FWD,3.6L V6 24V GDI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",39.90903935,Cadillac,24241,XT5,Good Deal,Used,8-Speed Automatic,2017,Luxury,32444
137217,Bonner Springs,KS,66012,Digital Motorworks (DMi),3.9,SUV,FALSE,Red Passion Tintcoat,Shara Beige,FWD,3.6L V6 24V GDI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",78.90797454,Cadillac,19146,XT5,Good Deal,Used,8-Speed Automatic,2017,Luxury,32000
137375,Broomfield,CO,80020,Digital Motorworks (DMi),4.2,SUV,FALSE,Dark Adriatic Blue Metallic,Shara Beige,AWD,3.6L V6 24V GDI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",105.685544,Cadillac,32107,XT5,Good Deal,Used,8-Speed Automatic,2017,Premium Luxury,34988
138998,Chicago,IL,60603,Digital Motorworks (DMi),4.6,SUV,FALSE,White,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",66.95341435,Jeep,38944,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2017,Laredo,23000
140325,Florham Park,NJ,7932,Digital Motorworks (DMi),1.9,SUV,FALSE,Stellar Black Metallic,Jet Black,FWD,3.6L V6 24V GDI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",174.7944907,Cadillac,8249,XT5,Good Deal,Used,8-Speed Automatic,2018,Premium Luxury,37897
140339,Brunswick,OH,44212,Inventory Command Center,3.8,SUV,FALSE,True Blue Pearlcoat,Lt Frost Beige/Black,4WD,V6 Cylinder Engine 3.6L,Gasoline,"2 Owners, Buyback Protection Eligible",81.31501157,Jeep,25950,Grand Cherokee,Fair Price,Used,AUTOMATIC,2017,Limited,31765
142463,Charlotte,NC,28269,Digital Motorworks (DMi),4.4,SUV,FALSE,Stellar Black Metallic,Jet Black,AWD,3.6L V6 24V GDI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",16.42640046,Cadillac,32085,XT5,Good Deal,Used,8-Speed Automatic,2017,Luxury,33990
144569,Columbus,OH,43219,Digital Motorworks (DMi),4.8,SUV,FALSE,Stellar Black Metallic,Jet Black,FWD,3.6L V6 24V GDI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",40.89752315,Cadillac,5022,XT5,Good Deal,Used,8-Speed Automatic,2019,Luxury,44995
148593,Cleveland,GA,30528,HomeNet Automotive,4.9,SUV,FALSE,Bright White Clearcoat,Black,4WD,Regular Unleaded V-6 3.6 L/220,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",54.65225694,Jeep,15194,Grand Cherokee,Good Deal,Used,8-Speed Automatic w/OD,2018,Sterling Edition,34788
150473,Cincinnati,OH,45209,Digital Motorworks (DMi),0,SUV,FALSE,Granite Crystal Clearcoat Metallic,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",61.99986111,Jeep,42213,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2015,Limited,24968
152395,Big Spring,TX,79721,Digital Motorworks (DMi),5,SUV,FALSE,Red Passion Tintcoat,Maple Sugar,AWD,3.6L V6 24V GDI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",81.42707176,Cadillac,16930,XT5,Good Deal,Used,8-Speed Automatic,2017,Platinum,47000
154160,Richmond,VA,23294,Digital Motorworks (DMi),4.7,SUV,FALSE,Deep Cherry Red Crystal Pearlcoat,Light Frost,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",68.98590278,Jeep,27676,Grand Cherokee,Fair Price,Used,8-Speed Automatic,2015,Overland,31995
154194,White Bear Lake,MN,55110,HomeNet Automotive,3,SUV,FALSE,Diamond Black Crystal Pearlcoat,Black,4WD,Regular Unleaded V-6 3.6 L/220,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",109.5681713,Jeep,10688,Grand Cherokee,Good Deal,Used,8-Speed Automatic w/OD,2017,Limited,31988
155416,Chardon,OH,44024,Jeep Certified Program,5,SUV,TRUE,Velvet Red Pearl Coat,Black,4WD,6 Cylinder,Gasoline,"1 Owner, Buyback Protection Eligible",74.76678241,Jeep,20221,Grand Cherokee,Great Deal,Used,8-Speed Shiftable Automatic,2018,Laredo E,29500
159313,Selinsgrove,PA,17870,Digital Motorworks (DMi),4.5,SUV,FALSE,Velvet Red Pearlcoat,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,,0.483796296,Jeep,39125,Grand Cherokee,,Used,8-Speed Automatic,2016,Limited,28998
159713,Elmhurst,IL,60126,Digital Motorworks (DMi),4.6,SUV,FALSE,Blue,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",7.849675926,Jeep,23317,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2018,Limited,32793
159866,Saint Charles,IL,60174,Digital Motorworks (DMi),4.2,SUV,FALSE,Gray,,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",17.49340278,Jeep,48873,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2017,Limited,24702
160932,Waterloo,IA,50702,HomeNet Automotive,4.2,SUV,FALSE,Billet Silver Metallic Clearcoat,Black,4WD,Regular Unleaded V-6 3.6 L/220,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",25.83793981,Jeep,15399,Grand Cherokee,Great Deal,Used,8-Speed Automatic w/OD,2018,Limited,34900
161673,Cary,NC,27511,Inventory Command Center,4.7,SUV,FALSE,Bright White Clearcoat,Black,4WD,V6 Cylinder Engine 3.6L,Gasoline,"1 Owner, Buyback Protection Eligible",3.641481481,Jeep,8963,Grand Cherokee,Fair Price,Used,AUTOMATIC,2018,Altitude,34988
162250,Modesto,CA,95356,Digital Motorworks (DMi),4.3,SUV,TRUE,Radiant Silver Metallic,Jet Black,FWD,3.6L V6 24V GDI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",23.89244213,Cadillac,22504,XT5,Good Deal,Used,8-Speed Automatic,2018,Luxury,36995
162262,Erie,PA,16501,Inventory Command Center,4.8,SUV,FALSE,Red,Black,4WD,6 Cylinder,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",164.1894097,Jeep,43712,Grand Cherokee,Good Deal,Used,Automatic,2017,Laredo,24995
162964,North Olmsted,OH,44070,Jeep Certified Program,4.8,SUV,TRUE,Bright White Clearcoat,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",14.94543981,Jeep,21632,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2017,Altitude,30629
163191,White Marsh,MD,21162,Digital Motorworks (DMi),2.3,SUV,FALSE,Gray,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",18.79453704,Jeep,27631,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2015,Limited,25998
164027,Frederick,MD,21704,Jeep Certified Program,3.3,SUV,TRUE,Brilliant Black Crystal Pearlcoat,Black,4WD,3.6L V6 24V MPFI DOHC Flexible Fuel,E85 Flex Fuel,"1 Owner, Buyback Protection Eligible",15.00289352,Jeep,46723,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2015,Altitude,25299
166042,Bloomington,IL,61704,Digital Motorworks (DMi),5,SUV,FALSE,Red,Black,4WD,3.6L V6 24V MPFI DOHC Flexible Fuel,E85 Flex Fuel,"1 Owner, Buyback Protection Eligible",222.9321065,Jeep,46780,Grand Cherokee,Great Deal,Used,8-Speed Automatic,2015,Laredo,19965
167678,Charlotte,NC,28269,Digital Motorworks (DMi),4.6,SUV,FALSE,Gray,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",1.971064815,Jeep,33908,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2015,Overland,28700
171222,Grand Rapids,MI,49512,Digital Motorworks (DMi),5,SUV,TRUE,Radiant Silver Metallic,Jet Black,AWD,3.6L V6 24V GDI DOHC,Gasoline,"1 Owner, Accident(s) Reported, Non-Personal Use Reported, Buyback Protection Eligible",8.908402778,Cadillac,35208,XT5,Great Deal,Used,8-Speed Automatic,2018,Premium Luxury,35995
172094,Corydon,IN,47112,Digital Motorworks (DMi),5,SUV,FALSE,Bright White Clearcoat,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,,1.442685185,Jeep,14266,Grand Cherokee,,Used,8-Speed Automatic,2018,Laredo,26745
172220,Chillicothe,MO,64601,HomeNet Automotive,4.8,SUV,FALSE,Brilliant Black Crystal Pearlcoat,Black,4WD,Regular Unleaded V-6 3.6 L/220,Gasoline,"1 Owner, Buyback Protection Eligible",98.8300463,Jeep,27919,Grand Cherokee,Great Deal,Used,8-Speed Automatic w/OD,2015,Altitude,27887
174299,Green Bay,WI,54301,HomeNet Automotive,3.8,SUV,FALSE,Billet Silver Metallic Clearcoat,Black,4WD,Regular Unleaded V-6 3.6 L/220,Gasoline,,20.43465278,Jeep,48880,Grand Cherokee,,Used,8-Speed Automatic w/OD,2015,Altitude,26730
174895,Battle Creek,MI,49037,Inventory Command Center,4.7,SUV,FALSE,Billet Silver Metallic Clearcoat,Black Leather,4WD,3.6L V6,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",123.7702894,Jeep,22666,Grand Cherokee,Good Deal,Used,8-Spd TorqueFlite Automatic,2018,Overland,36996
176426,Marshall,MI,49068,Inventory Command Center,4.5,SUV,FALSE,Granite Crystal Met. Clear Coat,,4WD,V6 Cylinder Engine 3.6L,Gasoline,"1 Owner, Buyback Protection Eligible",18.37684028,Jeep,27705,Grand Cherokee,Great Deal,Used,8-Speed A/T,2017,Laredo,24999
176807,State College,PA,16801,Digital Motorworks (DMi),3,SUV,FALSE,Bright White,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",80.94915509,Jeep,38960,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2017,Laredo,24995
177279,Bethesda,MD,20817,HomeNet Automotive,3.7,SUV,FALSE,Diamond Black Crystal Pearlcoat,Black,4WD,Regular Unleaded V-6 3.6 L/220,Gasoline,"1 Owner, Buyback Protection Eligible",29.53375,Jeep,17784,Grand Cherokee,Good Deal,Used,8-Speed Automatic w/OD,2018,Limited,32480
177533,Oak Lawn,IL,60453,Jeep Certified Program,4.2,SUV,TRUE,Billet Silver Metallic Clearcoat,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"0 Owners, Buyback Protection Eligible",75.9715162,Jeep,4015,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2018,Limited,34800
178278,Washington,VA,22015,Digital Motorworks (DMi),4.6,SUV,FALSE,Silver,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",27.95699074,Jeep,40592,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2017,Laredo,22800
178387,Green Bay,WI,54311,HomeNet Automotive,4.1,SUV,FALSE,Bright White Clearcoat,Black,4WD,Regular Unleaded V-6 3.6 L/220,Gasoline,"1 Owner, Accident(s) Reported, Buyback Protection Eligible",52.44006944,Jeep,38344,Grand Cherokee,Great Deal,Used,8-Speed Automatic w/OD,2016,Laredo,23051
180052,Woburn,MA,1801,Inventory Command Center,4.9,SUV,FALSE,Harbor Blue Metallic,Jet Black Lunar Brushed Aluminium Trim,AWD,3.6L V6 Cylinder Engine,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",37.29854167,Cadillac,14682,XT5,Good Deal,Used,AUTOMATIC,2018,Premium Luxury,40935
180507,Totowa,NJ,7512,Cadillac Certified Program,4.8,SUV,TRUE,Black,,,,Gasoline,"1 Owner, Buyback Protection Eligible",108.8879051,Cadillac,6039,XT5,Good Deal,Used,,2018,,44555
183693,Merrillville,IN,46410,HomeNet Automotive,4.4,SUV,FALSE,Granite Crystal Metallic Clearcoat,Black,4WD,Regular Unleaded V-6 3.6 L/220,Gasoline,,0.743425926,Jeep,34978,Grand Cherokee,,Used,8-Speed Automatic w/OD,2015,Limited,25295
184076,Dover,DE,19901,Digital Motorworks (DMi),4.7,SUV,FALSE,Dark Granite Metallic,Jet Black,FWD,3.6L V6 24V GDI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",93.92152778,Cadillac,37995,XT5,Good Deal,Used,8-Speed Automatic,2018,Premium Luxury,32500
185858,Kalamazoo,MI,49008,Inventory Command Center,1,SUV,FALSE,Stellar Black Metallic,Jet Black,AWD,3.6L V6 DI VVT,Gasoline,"0 Owners, Buyback Protection Eligible",69.40693287,Cadillac,1725,XT5,Good Deal,Used,8-Speed Automatic,2017,Premium Luxury,40500
189885,Chicago,IL,60641,Digital Motorworks (DMi),4.7,SUV,FALSE,Billet Silver Metallic Clearcoat,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Accident(s) Reported, Buyback Protection Eligible",24.00625,Jeep,40625,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2016,Limited,24991
190013,Washington,PA,15301,Inventory Command Center,5,SUV,FALSE,Gray,Black,4WD,3.6L V6 DOHC 24V,Gasoline,"2 Owners, Non-Personal Use Reported, Buyback Protection Eligible",384.9637153,Jeep,18440,Grand Cherokee,Good Deal,Used,Automatic,2018,Laredo E,29995
191533,Oak Lawn,IL,60453,Jeep Certified Program,4.2,SUV,TRUE,Bright White Clearcoat,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",7.489189815,Jeep,16716,Grand Cherokee,Fair Price,Used,8-Speed Automatic,2018,Summit,44995
191540,University Heights,OH,44118,Digital Motorworks (DMi),4.6,SUV,FALSE,White,Black,4WD,3.6L V6 24V MPFI DOHC Flexible Fuel,E85 Flex Fuel,"1 Owner, Buyback Protection Eligible",1.974386574,Jeep,30881,Grand Cherokee,Great Deal,Used,8-Speed Automatic,2015,Laredo,21100
192320,Hurricane,WV,25526,HomeNet Automotive,4.3,SUV,FALSE,Billet Silver Metallic Clearcoat,Black,4WD,Regular Unleaded V-6 3.6 L/220,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",137.7897685,Jeep,41401,Grand Cherokee,Good Deal,Used,8-Speed Automatic w/OD,2017,Limited,25915
193030,Southfield,MI,48034,Jeep Certified Program,4.7,SUV,TRUE,Black,Black,,,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",13.95961806,Jeep,33590,Grand Cherokee,Great Deal,Used,Automatic,2015,,20746
193080,Bowling Green,OH,43403,Digital Motorworks (DMi),4.6,SUV,FALSE,Silver,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",8.954849537,Jeep,17162,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2017,Laredo,25500
193101,Downers Grove,IL,60515,Digital Motorworks (DMi),4.6,SUV,FALSE,Diamond Black,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",55.98244213,Jeep,23197,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2017,Laredo,26191
195623,Cadillac,MI,49601,Digital Motorworks (DMi),0,SUV,FALSE,Maximum Steel Metallic,Black,4WD,3.6L V6 24V MPFI DOHC Flexible Fuel,E85 Flex Fuel,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",176.4768866,Jeep,32231,Grand Cherokee,Great Deal,Used,8-Speed Automatic,2015,Laredo,19995
196834,OAKLAND,MD,21550,Jeep Certified Program,0,SUV,TRUE,Red,,,,Gasoline,"1 Owner, Buyback Protection Eligible",67.96043981,Jeep,26255,Grand Cherokee,Good Deal,Used,Automatic,2015,,26795
197121,Marne,MI,49435,Digital Motorworks (DMi),4.6,SUV,FALSE,White,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"2 Owners, Non-Personal Use Reported, Buyback Protection Eligible",8.970185185,Jeep,39672,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2017,Laredo,23000
197420,Clinton,IL,61727,Digital Motorworks (DMi),4.8,SUV,FALSE,Granite,,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"0 Owners, Buyback Protection Eligible",102.7387269,Jeep,17838,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2017,Limited,29500
204842,Friendswood,TX,77546,Digital Motorworks (DMi),4.6,SUV,TRUE,Crystal White Tri-Coat,Shara Beige,FWD,3.6L V6 24V GDI DOHC,Gasoline,"0 Owners, Accident(s) Reported, Non-Personal Use Reported, Title Issue(s) Reported",240.7346296,Cadillac,7046,XT5,Good Deal,Used,8-Speed Automatic,2018,Base,35588
204983,North Pekin,IL,61554,HomeNet Automotive,4.8,SUV,FALSE,Diamond Black Crystal Pearlcoat,Black,4WD,Intercooled Turbo Diesel V-6 3.0 L/182,Diesel,"0 Owners, Buyback Protection Eligible",34.69549769,Jeep,17,Grand Cherokee,Fair Price,Used,8-Speed Automatic w/OD,2018,Summit,57000
205206,Marne,MI,49435,Digital Motorworks (DMi),4.6,SUV,FALSE,Red,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",36.97775463,Jeep,43511,Grand Cherokee,Great Deal,Used,8-Speed Automatic,2017,Limited,24800
205522,Dayton,OH,45415,Jeep Certified Program,3.2,SUV,TRUE,Granite Crystal Clearcoat Metallic,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"2 Owners, Non-Personal Use Reported, Buyback Protection Eligible",194.8237963,Jeep,33316,Grand Cherokee,Fair Price,Used,8-Speed Automatic,2018,Limited,30595
205863,Rochester,NY,14626,Jeep Certified Program,5,SUV,TRUE,Bright White Clearcoat,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",139.9625231,Jeep,10139,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2018,Limited,33933
205906,Battle Creek,MI,49037,Inventory Command Center,4.7,SUV,FALSE,Billet Silver Metallic Clearcoat,Black Leather,4WD,3.6L V6,Gasoline,"0 Owners, Accident(s) Reported, Non-Personal Use Reported, Title Issue(s) Reported",47.7672338,Jeep,8,Grand Cherokee,Good Deal,Used,8-Speed Automatic (850RE),2018,Trailhawk,37992
208943,Brookfield,WI,53005,Inventory Command Center,4.7,SUV,FALSE,Radiant Silver Metallic,Jet Black,AWD,3.6L V6 DI VVT,Gasoline,"1 Owner, Accident(s) Reported, Buyback Protection Eligible",146.1013773,Cadillac,33729,XT5,Great Deal,Used,8-Speed Automatic,2017,Luxury,30490
209115,Easley,SC,29640,Inventory Command Center,4.2,SUV,FALSE,White,Light Frost/Brown,4WD,6 Cylinder,Gasoline,"1 Owner, Accident(s) Reported, Buyback Protection Eligible",18.35236111,Jeep,32574,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2016,Limited,28988
209395,Clinton,MI,49236,Digital Motorworks (DMi),0,SUV,FALSE,Blue,Light Frost Beige,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",182.8510417,Jeep,24082,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2017,Laredo,26085
211196,Troy,OH,45373,Inventory Command Center,5,SUV,FALSE,Gray,,4WD,6 Cylinder,Gasoline,"1 Owner, Buyback Protection Eligible",90.33145833,Jeep,44736,Grand Cherokee,Good Deal,Used,8-Speed Shiftable Automatic,2015,Laredo,23998
211561,Galesburg,MI,49053,Digital Motorworks (DMi),5,SUV,FALSE,Bright White,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Buyback Protection Eligible",3.488518519,Jeep,35015,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2016,Overland,32495
213373,Fishers,IN,46038,Digital Motorworks (DMi),3.9,SUV,FALSE,Deep Cherry Red Crystal,Black,4WD,3.6L V6 24V MPFI DOHC Flexible Fuel,E85 Flex Fuel,"1 Owner, Buyback Protection Eligible",81.97210648,Jeep,23528,Grand Cherokee,Great Deal,Used,8-Speed Automatic,2015,Laredo,21815
215116,Raleigh,NC,27606,HomeNet Automotive,3.8,SUV,FALSE,Brilliant Black Crystal Pearlcoat,Black,4WD,Regular Unleaded V-6 3.6 L/220,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",67.69542824,Jeep,28801,Grand Cherokee,Great Deal,Used,8-Speed Automatic w/OD,2015,Laredo,22570
217470,Harrisburg,PA,17111,Inventory Command Center,4.3,SUV,FALSE,Maximum Steel,Black,4WD,3.6L V6,Gasoline,"1 Owner, Buyback Protection Eligible",99.5209375,Jeep,42427,Grand Cherokee,Good Deal,Used,Automatic,2015,Limited,24500
220041,Chicago,IL,60636,HomeNet Automotive,2.2,SUV,FALSE,True Blue Pearlcoat,Black,4WD,Regular Unleaded V-6 3.6 L/220,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",36.17138889,Jeep,15222,Grand Cherokee,Good Deal,Used,8-Speed Automatic w/OD,2018,Overland,36500
220522,Elma,NY,14059,Digital Motorworks (DMi),4.1,SUV,FALSE,Bright White Clearcoat,Black,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"2 Owners, Buyback Protection Eligible",48.48684028,Jeep,40208,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2017,Laredo,24427
220805,De Soto,MO,63020,Digital Motorworks (DMi),5,SUV,FALSE,Brilliant Black Crystal Pearlcoat,,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",21.49292824,Jeep,30114,Grand Cherokee,,Used,8-Speed Automatic,2016,Limited,29987
221097,Tinley Park,IL,60487,Digital Motorworks (DMi),4.7,SUV,TRUE,Silver,,FWD,3.6L V6 24V GDI DOHC,Gasoline,"1 Owner, Non-Personal Use Reported, Buyback Protection Eligible",44.43527778,Cadillac,16473,XT5,Good Deal,Used,8-Speed Automatic,2018,Premium Luxury,38750
227330,Madison,WI,53719,Digital Motorworks (DMi),5,SUV,FALSE,Granite Crystal Clearcoat Metallic,,4WD,3.6L V6 24V MPFI DOHC,Gasoline,"1 Owner, Accident(s) Reported, Buyback Protection Eligible",131.7305324,Jeep,39415,Grand Cherokee,Good Deal,Used,8-Speed Automatic,2015,Overland,30723
